"word","word_count"
"range",101
"influence",58
"option",48
"(including",11
"two-player",18
"game)",3
"enters",185
"“loop”",3
"mandatory",7
"actions,",12
"repeating",4
"sequence",12
"events",28
"stop,",3
"game",484
"draw.",9
"Loops",1
"optional",17
"action",177
"don’t",80
"result",83
"draw.",9
"104.4c",1
"An",296
"effect",723
"game",484
"draw.",9
"104.4d",1
"In",212
"multiplayer",93
"game",484
"teams,",9
"game",484
"draw",82
"remaining",35
"teams",19
"lose",53
"simultaneously.",15
"104.4e",1
"In",212
"multiplayer",93
"game",484
"limited",34
"range",101
"influence",58
"option,",14
"effect",723
"spell",781
"ability",1447
"game",484
"draw",82
"game",484
"draw",82
"spell",781
"ability’s",50
"controller",267
"players",220
"range",101
"influence.",29
"Only",42
"players",220
"leave",47
"game;",4
"game",484
"continues",24
"players.",46
"104.4f",1
"In",212
"multiplayer",93
"game",484
"limited",34
"range",101
"influence",58
"option,",14
"game",484
"enters",185
"“loop”",3
"mandatory",7
"actions,",12
"repeating",4
"sequence",12
"events",28
"stop,",3
"game",484
"draw",82
"player",1827
"controls",94
"object",603
"that’s",167
"involved",11
"loop,",4
"player",1827
"range",101
"influence",58
"players.",46
"Only",42
"players",220
"leave",47
"game;",4
"game",484
"continues",24
"players.",46
"104.4g",1
"In",212
"multiplayer",93
"game",484
"teams,",9
"game",484
"draw",82
"team",172
"game",484
"draw",82
"remaining",35
"players",220
"team.",14
"104.4h",1
"In",212
"Emperor",22
"variant,",13
"game",484
"draw",82
"team",172
"game",484
"draw",82
"emperor.",5
"(See",177
"rule",1655
"809.5.)",3
"104.4i",1
"In",212
"tournament,",3
"players",220
"game",484
"agree",7
"intentional",2
"draw.",9
"See",1025
"rule",1655
"100.6.",7
"104.5.",1
"If",1165
"player",1827
"loses",66
"game,",186
"player",1827
"leaves",102
"game.",181
"If",1165
"game",484
"draw",82
"player,",102
"player",1827
"leaves",102
"game.",181
"The",750
"multiplayer",93
"rules",305
"handle",1
"player",1827
"leaves",102
"game;",4
"rule",1655
"800.4.",3
"104.6.",1
"One",48
"card",1217
"(Karn",2
"Liberated)",2
"restarts",6
"game.",181
"All",54
"players",220
"game",484
"restarts",6
"immediately",38
"begin",33
"game.",181
"See",1025
"rule",1655
"724,",1
"“Restarting",1
"Game.”",7
"105.",2
"Colors",2
"105.1.",1
"There",35
"colors",24
"Magic",89
"game:",1
"white,",13
"blue,",8
"black,",11
"red,",12
"green.",9
"105.2.",1
"An",296
"object",603
"colors,",3
"color",105
"all.",8
"An",296
"object",603
"color",105
"colors",24
"mana",573
"symbols",54
"mana",573
"cost,",78
"color",105
"frame.",4
"An",296
"object’s",94
"color",105
"colors",24
"defined",26
"color",105
"indicator",9
"characteristic-defining",22
"ability.",237
"See",1025
"rule",1655
"202.2.",2
"105.2a",1
"A",990
"monocolored",3
"object",603
"colors.",9
"105.2b",1
"A",990
"multicolored",2
"object",603
"colors.",9
"105.2c",1
"A",990
"colorless",56
"object",603
"color.",15
"105.3.",2
"Effects",63
"change",82
"object’s",94
"color",105
"color",105
"colorless",56
"object.",61
"If",1165
"effect",723
"object",603
"color,",10
"color",105
"replaces",13
"previous",36
"colors",24
"object",603
"(unless",11
"effect",723
"object",603
"color",105
"“in",8
"addition”",1
"colors).",1
"Effects",63
"colored",25
"object",603
"colorless.",6
"105.4.",1
"If",1165
"player",1827
"choose",191
"color,",10
"choose",191
"colors.",9
"“Multicolored”",1
"color.",15
"Neither",6
"“colorless.”",1
"105.5.",1
"If",1165
"effect",723
"refers",153
"color",105
"pair,",5
"means",272
"colors.",9
"There",35
"ten",20
"color",105
"pairs:",1
"white",25
"blue,",8
"white",25
"black,",11
"blue",9
"black,",11
"blue",9
"red,",12
"black",26
"red,",12
"black",26
"green,",8
"red",21
"green,",8
"red",21
"white,",13
"green",15
"white,",13
"green",15
"blue.",2
"106.",2
"Mana",33
"106.1.",1
"Mana",33
"primary",8
"resource",2
"game.",181
"Players",27
"spend",6
"mana",573
"pay",189
"costs,",19
"casting",70
"spells",135
"activating",33
"abilities.",83
"106.1a",1
"There",35
"colors",24
"mana:",2
"white,",13
"blue,",8
"black,",11
"red,",12
"green.",9
"106.1b",1
"There",35
"types",41
"mana:",2
"white,",13
"blue,",8
"black,",11
"red,",12
"green,",8
"colorless.",6
"106.2.",1
"Mana",33
"represented",55
"mana",573
"symbols",54
"(see",274
"rule",1655
"107.4).",1
"Mana",33
"symbols",54
"represent",23
"mana",573
"costs",113
"(see",274
"rule",1655
"202).",1
"106.3.",2
"Mana",33
"produced",12
"effects",372
"mana",573
"abilities",513
"(see",274
"rule",1655
"605).",1
"It",158
"produced",12
"effects",372
"spells,",12
"effects",372
"abilities",513
"aren’t",47
"mana",573
"abilities.",83
"A",990
"spell",781
"ability",1447
"produces",5
"mana",573
"instructs",54
"player",1827
"add",38
"mana.",22
"If",1165
"mana",573
"produced",12
"spell,",94
"source",101
"mana",573
"spell.",55
"If",1165
"mana",573
"produced",12
"ability,",115
"source",101
"mana",573
"source",101
"ability",1447
"(see",274
"rule",1655
"113.7).",1
"106.4.",2
"When",84
"effect",723
"instructs",54
"player",1827
"add",38
"mana,",17
"mana",573
"player’s",301
"mana",573
"pool.",13
"From",1
"there,",1
"pay",189
"costs",113
"immediately,",1
"stay",2
"player’s",301
"mana",573
"pool",18
"unspent",5
"mana.",22
"Each",149
"player’s",301
"mana",573
"pool",18
"empties",2
"step",139
"phase,",28
"player",1827
"lose",53
"mana.",22
"Cards",89
"abilities",513
"produce",18
"mana",573
"refer",76
"unspent",5
"mana",573
"received",54
"errata",52
"Oracle™",1
"card",1217
"reference",41
"explicitly",5
"refer",76
"mana",573
"pool.",13
"106.4a",1
"If",1165
"mana",573
"remains",84
"player’s",301
"mana",573
"pool",18
"mana",573
"spent",19
"pay",189
"cost,",78
"player",1827
"announces",39
"mana",573
"there.",5
"106.4b",1
"If",1165
"player",1827
"passes",8
"priority",66
"(see",274
"rule",1655
"117)",1
"mana",573
"mana",573
"pool,",14
"player",1827
"announces",39
"mana",573
"there.",5
"106.5.",1
"If",1165
"ability",1447
"produce",18
"mana",573
"undefined",4
"type,",27
"produces",5
"mana",573
"instead.",18
"Example:",276
"Meteor",2
"Crater",1
"ability",1447
"“{T}:",18
"Choose",4
"color",105
"permanent",687
"control.",45
"Add",18
"mana",573
"color.”",11
"If",1165
"control",171
"colored",25
"permanents,",20
"activating",33
"Meteor",2
"Crater’s",1
"mana",573
"ability",1447
"produces",5
"mana.",22
"106.6.",1
"Some",233
"spells",135
"abilities",513
"produce",18
"mana",573
"restrict",7
"mana",573
"spent,",3
"additional",149
"effect",723
"affects",24
"spell",781
"ability",1447
"mana",573
"spent",19
"on,",6
"create",65
"delayed",61
"triggered",353
"ability",1447
"(see",274
"rule",1655
"603.7a)",1
"triggers",136
"mana",573
"spent.",1
"This",265
"doesn’t",232
"affect",80
"mana’s",1
"type.",47
"Example:",276
"A",990
"player’s",301
"mana",573
"pool",18
"{R}{G}",2
"spent",19
"cast",371
"creature",1050
"spells.",7
"That",68
"player",1827
"activates",9
"Doubling",5
"Cube’s",1
"ability,",115
"reads",59
"“{3},",1
"{T}:",3
"Double",7
"amount",71
"type",116
"unspent",5
"mana",573
"have.”",2
"The",750
"player’s",301
"mana",573
"pool",18
"{R}{R}{G}{G}",1
"it,",79
"{R}{G}",2
"spent",19
"anything.",11
"106.6a",1
"Some",233
"replacement",117
"effects",372
"increase",9
"amount",71
"mana",573
"produced",12
"spell",781
"ability.",237
"In",212
"cases,",22
"restrictions",17
"additional",149
"effects",372
"created",85
"spell",781
"ability",1447
"apply",116
"mana",573
"produced.",3
"If",1165
"spell",781
"ability",1447
"creates",66
"delayed",61
"triggered",353
"ability",1447
"triggers",136
"mana",573
"spent,",3
"separate",27
"delayed",61
"triggered",353
"ability",1447
"created",85
"mana",573
"produced.",3
"If",1165
"spell",781
"ability",1447
"creates",66
"continuous",81
"effect",723
"replacement",117
"effect",723
"mana",573
"spent,",3
"separate",27
"effect",723
"created",85
"mana",573
"produced.",3
"106.7.",1
"Some",233
"abilities",513
"produce",18
"mana",573
"based",23
"type",116
"mana",573
"permanent",687
"permanents",97
"“could",2
"produce.”",2
"The",750
"type",116
"mana",573
"permanent",687
"produce",18
"time",198
"includes",59
"type",116
"mana",573
"ability",1447
"permanent",687
"produce",18
"ability",1447
"resolve",22
"time,",34
"taking",27
"account",14
"applicable",21
"replacement",117
"effects",372
"order.",47
"Ignore",5
"costs",113
"ability",1447
"paid.",16
"If",1165
"permanent",687
"wouldn’t",9
"produce",18
"mana",573
"conditions,",2
"type",116
"mana",573
"defined",26
"way,",21
"there’s",3
"type",116
"mana",573
"produce.",1
"Example:",276
"Exotic",6
"Orchard",2
"ability",1447
"“{T}:",18
"Add",18
"mana",573
"color",105
"land",136
"opponent",54
"controls",94
"produce.”",2
"If",1165
"opponent",54
"controls",94
"lands,",4
"activating",33
"Exotic",6
"Orchard’s",1
"mana",573
"ability",1447
"produce",18
"mana.",22
"The",750
"true",29
"opponent",54
"control",171
"lands",27
"Exotic",6
"Orchards.",1
"However,",40
"control",171
"Forest",4
"Exotic",6
"Orchard,",2
"opponent",54
"controls",94
"Exotic",6
"Orchard,",2
"Exotic",6
"Orchard",2
"produce",18
"{G}.",4
"106.8.",1
"If",1165
"effect",723
"add",38
"mana",573
"represented",55
"hybrid",18
"mana",573
"symbol",117
"player’s",301
"mana",573
"pool,",14
"player",1827
"chooses",110
"half",26
"symbol.",9
"If",1165
"colored",25
"half",26
"chosen,",12
"mana",573
"color",105
"added",18
"player’s",301
"mana",573
"pool.",13
"If",1165
"generic",24
"half",26
"chosen,",12
"amount",71
"colorless",56
"mana",573
"represented",55
"half’s",4
"added",18
"player’s",301
"mana",573
"pool.",13
"106.9.",1
"If",1165
"effect",723
"add",38
"mana",573
"represented",55
"Phyrexian",30
"mana",573
"symbol",117
"player’s",301
"mana",573
"pool,",14
"mana",573
"color",105
"symbol",117
"added",18
"player’s",301
"mana",573
"pool.",13
"106.10.",1
"If",1165
"effect",723
"add",38
"mana",573
"represented",55
"generic",24
"mana",573
"symbol",117
"player’s",301
"mana",573
"pool,",14
"colorless",56
"mana",573
"added",18
"player’s",301
"mana",573
"pool.",13
"106.11.",1
"If",1165
"effect",723
"add",38
"mana",573
"represented",55
"snow",14
"mana",573
"symbols",54
"player’s",301
"mana",573
"pool,",14
"colorless",56
"mana",573
"added",18
"player’s",301
"mana",573
"pool.",13
"106.12.",1
"To",157
"“tap",1
"[a",37
"permanent]",16
"mana”",3
"activate",69
"mana",573
"ability",1447
"permanent",687
"includes",59
"{T}",2
"symbol",117
"activation",33
"cost.",86
"See",1025
"rule",1655
"605,",9
"“Mana",18
"Abilities.”",38
"106.12a",1
"An",296
"ability",1447
"triggers",136
"permanent",687
"“is",7
"tapped",24
"mana”",3
"tapped",24
"mana",573
"type",116
"triggers",136
"mana",573
"ability",1447
"resolves",16
"produces",5
"mana",573
"type",116
"mana.",22
"106.12b",1
"A",990
"replacement",117
"effect",723
"applies",50
"permanent",687
"“is",7
"tapped",24
"mana”",3
"tapped",24
"mana",573
"specific",58
"type",116
"and/or",101
"amount",71
"modifies",43
"mana",573
"production",1
"event",114
"ability",1447
"resolving",54
"producing",1
"mana",573
"type",116
"and/or",101
"amount",71
"mana.",22
"106.13.",1
"One",48
"card",1217
"(Drain",1
"Power)",1
"player",1827
"lose",53
"unspent",5
"mana",573
"add",38
"“the",18
"mana",573
"lost",7
"way.”",6
"(Note",9
"player.)",1
"This",265
"empties",2
"player’s",301
"mana",573
"pool",18
"mana",573
"emptied",1
"player’s",301
"mana",573
"pool.",13
"Which",4
"permanents,",20
"spells,",12
"and/or",101
"abilities",513
"produced",12
"mana",573
"unchanged,",4
"restrictions",17
"additional",149
"effects",372
"mana.",22
"107.",2
"Numbers",3
"Symbols",5
"107.1.",1
"The",750
"Magic",89
"game",484
"integers.",1
"107.1a",1
"You",52
"can’t",337
"choose",191
"fractional",4
"number,",12
"deal",40
"fractional",4
"damage,",27
"gain",52
"fractional",4
"life,",40
"on.",25
"If",1165
"spell",781
"ability",1447
"generate",11
"fractional",4
"number,",12
"spell",781
"ability",1447
"round",4
"down.",30
"107.1b",1
"Most",14
"time,",34
"Magic",89
"game",484
"positive",3
"zero.",8
"You",52
"can’t",337
"choose",191
"negative",7
"number,",12
"deal",40
"negative",7
"damage,",27
"gain",52
"negative",7
"life,",40
"on.",25
"However,",40
"it’s",276
"game",484
"value,",6
"creature’s",102
"power,",22
"zero.",8
"If",1165
"calculation",3
"comparison",1
"negative",7
"value,",6
"so.",26
"If",1165
"calculation",3
"determine",65
"result",83
"effect",723
"yields",1
"negative",7
"number,",12
"instead,",6
"effect",723
"doubles",4
"sets",30
"specific",58
"player’s",301
"life",161
"total",127
"power",108
"and/or",101
"toughness",80
"creature",1050
"creature",1050
"card.",105
"Example:",276
"If",1165
"3/4",1
"creature",1050
"-5/-0,",1
"it’s",276
"-2/4",2
"creature.",103
"It",158
"doesn’t",232
"assign",32
"damage",446
"combat.",29
"Its",30
"total",127
"power",108
"toughness",80
"2.",30
"Giving",3
"+3/+0",2
"raise",1
"power",108
"1.",33
"Example:",276
"Viridian",2
"Joiner",1
"1/2",1
"creature",1050
"ability",1447
"“{T}:",18
"Add",18
"amount",71
"{G}",4
"equal",84
"Viridian",2
"Joiner’s",1
"power.”",5
"An",296
"effect",723
"-2/-0,",1
"ability",1447
"activated.",26
"The",750
"ability",1447
"adds",15
"mana",573
"mana",573
"pool.",13
"Example:",276
"Chameleon",2
"Colossus",11
"4/4",5
"creature",1050
"ability",1447
"“{2}{G}{G}:",1
"Chameleon",2
"Colossus",11
"+X/+X",1
"turn,",53
"X",68
"power.”",5
"An",296
"effect",723
"-6/-0,",1
"ability",1447
"activated.",26
"It",158
"remains",84
"-2/4",2
"creature.",103
"It",158
"doesn’t",232
"-4/2.",1
"107.1c",1
"If",1165
"rule",1655
"ability",1447
"instructs",54
"player",1827
"choose",191
"“any",8
"number,”",1
"player",1827
"choose",191
"positive",3
"zero.",8
"107.2.",1
"If",1165
"can’t",337
"determined,",8
"result",83
"calculation,",2
"0",32
"instead.",18
"107.3.",4
"Many",8
"objects",142
"letter",6
"X",68
"placeholder",3
"determined.",10
"Some",233
"objects",142
"abilities",513
"define",11
"X;",1
"rest",15
"controller",267
"choose",191
"X.",11
"107.3a",1
"If",1165
"spell",781
"activated",190
"ability",1447
"mana",573
"cost,",78
"alternative",93
"cost,",78
"additional",149
"cost,",78
"and/or",101
"activation",33
"cost",386
"{X},",6
"[-X],",3
"X",68
"it,",79
"X",68
"isn’t",128
"defined",26
"text",194
"spell",781
"ability,",115
"controller",267
"spell",781
"ability",1447
"chooses",110
"announces",39
"X",68
"casting",70
"spell",781
"activating",33
"ability.",237
"(See",177
"rule",1655
"601,",19
"“Casting",19
"Spells.”)",10
"While",25
"spell",781
"stack,",70
"X",68
"mana",573
"cost",386
"alternative",93
"cost",386
"additional",149
"cost",386
"equals",2
"announced",8
"value.",14
"While",25
"activated",190
"ability",1447
"stack,",70
"X",68
"activation",33
"cost",386
"equals",2
"announced",8
"value.",14
"107.3b",1
"If",1165
"player",1827
"casting",70
"spell",781
"{X}",10
"mana",573
"cost,",78
"X",68
"isn’t",128
"defined",26
"text",194
"spell,",94
"effect",723
"player",1827
"cast",371
"spell",781
"paying",97
"mana",573
"cost",386
"alternative",93
"cost",386
"includes",59
"X,",8
"legal",43
"choice",60
"X",68
"0.",13
"This",265
"doesn’t",232
"apply",116
"effects",372
"reduce",14
"cost,",78
"reduce",14
"zero.",8
"See",1025
"rule",1655
"601,",19
"“Casting",19
"Spells.”",7
"107.3c",1
"If",1165
"spell",781
"activated",190
"ability",1447
"{X},",6
"[-X],",3
"X",68
"cost",386
"and/or",101
"text,",21
"X",68
"defined",26
"text",194
"spell",781
"ability,",115
"that’s",167
"X",68
"spell",781
"ability",1447
"stack.",160
"The",750
"controller",267
"spell",781
"ability",1447
"doesn’t",232
"choose",191
"value.",14
"Note",18
"X",68
"change",82
"spell",781
"ability",1447
"stack.",160
"107.3d",1
"If",1165
"cost",386
"special",62
"action,",10
"suspend",4
"cost",386
"morph",28
"cost,",78
"{X}",10
"X",68
"it,",79
"X",68
"chosen",113
"player",1827
"taking",27
"special",62
"action",177
"immediately",38
"pay",189
"cost.",86
"107.3e",1
"If",1165
"spell",781
"ability",1447
"refers",153
"{X}",10
"X",68
"mana",573
"cost,",78
"alternative",93
"cost,",78
"additional",149
"cost,",78
"activation",33
"cost",386
"object,",31
"X",68
"spell",781
"ability’s",50
"text",194
"X",68
"chosen",113
"defined",26
"object.",61
"107.3f",1
"Sometimes",3
"X",68
"appears",43
"text",194
"spell",781
"ability",1447
"mana",573
"cost,",78
"alternative",93
"cost,",78
"additional",149
"cost,",78
"activation",33
"cost.",86
"If",1165
"X",68
"isn’t",128
"defined,",1
"controller",267
"spell",781
"ability",1447
"chooses",110
"X",68
"time",198
"(either",4
"it’s",276
"stack",166
"resolves).",1
"107.3g",1
"If",1165
"card",1217
"zone",216
"stack",166
"{X}",10
"mana",573
"cost,",78
"{X}",10
"treated",23
"0,",11
"X",68
"defined",26
"text.",16
"107.3h",1
"If",1165
"effect",723
"instructs",54
"player",1827
"pay",189
"object’s",94
"mana",573
"cost",386
"includes",59
"{X},",6
"X",68
"treated",23
"0",32
"object",603
"spell",781
"stack.",160
"In",212
"case,",24
"X",68
"chosen",113
"determined",41
"spell",781
"cast.",29
"107.3i",1
"Normally,",10
"instances",97
"X",68
"object",603
"time.",76
"107.3j",1
"If",1165
"object",603
"gains",53
"ability,",115
"X",68
"ability",1447
"defined",26
"ability,",115
"0",32
"ability",1447
"doesn’t",232
"define",11
"X.",11
"This",265
"exception",37
"rule",1655
"107.3i.",3
"This",265
"occur",13
"ability-adding",1
"effects,",20
"text-changing",16
"effects,",20
"copy",234
"effects.",41
"107.3k",1
"If",1165
"object’s",94
"activated",190
"ability",1447
"{X},",6
"[-X],",3
"X",68
"activation",33
"cost,",78
"X",68
"ability",1447
"independent",7
"values",59
"X",68
"chosen",113
"object",603
"instances",97
"abilities",513
"object.",61
"This",265
"exception",37
"rule",1655
"107.3i.",3
"107.3m",1
"If",1165
"object’s",94
"enters-the-battlefield",10
"triggered",353
"ability",1447
"replacement",117
"effect",723
"refers",153
"X,",8
"spell",781
"object",603
"resolved",6
"X",68
"chosen",113
"costs,",19
"X",68
"ability",1447
"X",68
"spell,",94
"X",68
"permanent",687
"0.",13
"This",265
"exception",37
"rule",1655
"107.3i.",3
"107.3n",1
"If",1165
"delayed",61
"triggered",353
"ability",1447
"created",85
"resolving",54
"spell",781
"ability",1447
"refers",153
"X,",8
"X",68
"defined",26
"text",194
"triggered",353
"ability,",115
"spell",781
"ability",1447
"created",85
"X",68
"chosen",113
"costs,",19
"X",68
"triggered",353
"ability",1447
"X",68
"spell",781
"ability",1447
"created",85
"it.",150
"107.3p",1
"Some",233
"objects",142
"letter",6
"Y",6
"addition",26
"letter",6
"X.",11
"Y",6
"rules",305
"X.",11
"107.4.",6
"The",750
"mana",573
"symbols",54
"{W},",2
"{U},",2
"{B},",3
"{R},",2
"{G},",1
"{C};",1
"numerical",7
"symbols",54
"{0},",2
"{1},",1
"{2},",4
"{3},",1
"{4},",1
"on;",1
"variable",14
"symbol",117
"{X};",1
"hybrid",18
"symbols",54
"{W/U},",1
"{W/B},",1
"{U/B},",1
"{U/R},",1
"{B/R},",1
"{B/G},",1
"{R/G},",1
"{R/W},",1
"{G/W},",1
"{G/U};",1
"monocolored",3
"hybrid",18
"symbols",54
"{2/W},",1
"{2/U},",1
"{2/B},",1
"{2/R},",1
"{2/G};",1
"Phyrexian",30
"mana",573
"symbols",54
"{W/P},",1
"{U/P},",1
"{B/P},",1
"{R/P},",1
"{G/P};",1
"hybrid",18
"Phyrexian",30
"symbols",54
"{W/U/P},",1
"{W/B/P},",1
